slot_id,throughput_slot
0,43699.165
1,0.0
2,0.0
3,30.656
4,1326.506
5,802.934
6,1067.336
7,3162.293
8,3399.866
9,1043.592
10,3436.025
11,7.776
12,5503.883
13,3399.866
14,1319.594
15,2339.442
16,1326.506
17,784.422
18,3205.485
19,3399.866
20,3659.0370000000003
21,47.232
22,22547.232
23,111.296
24,619.556
25,1821.102
26,548.9960000000001
27,1561.932
28,1604.68
29,3399.866
30,3159.208
31,1821.102
32,289.826
33,3398.9700000000003
34,1033.096
35,3166.839
36,4173.664
37,1589.132
38,3399.866
39,2104.016
40,2598.612
41,3140.697
42,0.0
43,931.253
44,1702.16
45,1089.9279999999999
46,1292.682
47,6.912
48,3091.194
49,2998.01
50,3079.546
51,2363.186
52,6.912
53,0.0
54,2986.362
55,3148.392
56,3140.6960000000004
57,2619.98
58,6.912
59,1052.3600000000001
60,2640.211
61,4163.04
62,4436.291
63,16.992
64,77.472
65,40.32
66,158.528
67,668.869
68,523.0120000000001
69,548.9960000000001
70,6540.563
71,3399.866
72,580321.102
73,6.912
74,2622.356
75,3399.866
76,3399.866
77,2878.07
78,259.17
79,10.367999999999999
80,1961.0739999999998
81,3001.592
82,3399.866
83,3158.837
84,3.456
85,6.912
86,2802.358
87,37.568
88,2363.186
89,6.912
90,933.192
91,4366.405
92,2004.3680000000002
93,2080.272
94,2168.8050000000003
95,3147.609
96,3399.866
97,581640.696
98,2099.696
99,522.66
100,1844.846
101,3399.866
102,3399.866
103,266.082
104,2903.1220000000003
105,522.66
106,47.232
107,87.552
108,102.056
109,1107.656
110,1299.306
111,10.367999999999999
112,6022.223
113,3399.866
114,3137.2400000000002
115,3.456
116,289.826
117,4436.5470000000005
118,1302.7620000000002
119,3205.485
120,3147.608
121,2363.186
122,581640.696
123,2097.1040000000003
124,3399.866
125,1302.762
126,1063.752
127,2331.378
128,6.912
129,23.744
130,1067.336
131,1062.104
132,629.414
133,2417.456
134,2449.655
135,674.692
136,3149.237
137,10.367999999999999
138,5237.801
139,3335.578
140,1530.572
141,2339.442
142,1063.752
143,774.822
144,3200.109
145,3399.866
146,3925.119
147,47.232
148,22537.152
149,111.29599999999999
150,240.321
151,1039.112
152,190.59300000000002
153,1126.471
154,937.759
155,3351.034
156,2737.608
157,2080.272
158,30.656
159,3399.866
160,913.032
161,2490.485
162,2789.143
163,1374.9560000000001
164,3057.146
165,2363.186
166,2339.442
167,3057.1440000000002
168,0.0
169,944.5840000000001
170,1891.885
171,838.8220000000001
172,1561.932
173,6.912
174,3140.6960000000004
175,3399.866
176,3399.866
177,2622.356
178,6.912
179,0.0
180,3140.6960000000004
181,3159.208
182,3140.6960000000004
183,2878.286
184,7.776
185,1060.424
186,2622.356
187,3955.2290000000003
188,4702.629
189,6.912
190,87.552
191,40.32
192,158.528
193,1313.9940000000001
194,1039.112
195,258.914
196,5756.112
197,3385.306
198,578071.312
199,6.912
200,2020.4660000000001
201,3247.5460000000003
202,3399.866
203,3137.2400000000002
204,259.17
205,10.367999999999999
206,2122.5280000000002
207,3399.866
208,3140.696
209,3158.837
210,262.62600000000003
211,6.912
212,3177.719
213,37.568
214,2363.186
215,6.912
216,798.566
217,4952.839
218,2356.2740000000003
219,1821.102
220,2427.975
221,2888.439
222,3399.866
223,581640.696
224,2097.1040000000003
225,784.422
226,1585.6760000000002
227,3399.866
228,3399.866
229,525.252
230,2641.36
231,784.422
232,47.232
233,87.552
234,102.056
235,1107.656
236,1299.306
237,10.367999999999999
238,5361.197
239,3399.866
240,3386.33
241,3.456
242,30.656
243,4675.557
244,1039.112
245,3191.7650000000003
246,3381.85
247,1802.576
248,2950.522
249,509204.654
250,3376.346
251,1555.212
252,416.387
253,1292.682
254,6.912
255,23.744
256,556.835
257,896.405
258,485.38
259,2777.946
260,3045.946
261,1028.616
262,3258.743
263,10.367999999999999
264,2899.2219999999998
265,1893.0049999999999
266,1153.3509999999999
267,2338.578
268,809.03
