slot_id,throughput_slot
0,6360.947
1,56.992
2,4.32
3,30.656
4,30.656
5,30.656
6,30.656
7,6.912
8,6.912
9,23.744
10,30.656
11,30.656
12,30.656
13,4.536
14,30.656
15,0.0
16,30.656
17,37.568
18,30.656
19,47.232
20,47.232
21,77.47200000000001
22,145.12
23,0.0
24,6.912
25,30.656
26,61.312
27,30.656
28,6.912
29,6.912
30,30.656
31,30.656
32,30.656
33,27.2
34,3.456
35,6.912
36,30.656
37,30.656
38,30.656
39,30.656
40,0.0
41,30.656
42,6.912
43,61.312
44,6.912
45,6.912
46,23.744
47,37.568
48,23.744
49,30.656
50,6.912
51,61.312
52,30.656
53,6.912
54,27.2
55,10.367999999999999
56,30.656
57,30.656
58,30.656
59,0.0
60,27.2
61,10.367999999999999
62,67.392
63,87.552
64,102.056
65,43.903999999999996
66,6.912
67,30.656
68,37.568
69,30.656
70,29.792
71,0.864
72,37.568
73,23.744
74,6.912
75,30.656
76,37.568
77,30.656
78,30.656
79,23.744
80,33.248
81,4.32
82,30.656
83,6.912
84,6.912
85,23.744
86,33.248
87,4.32
88,30.656
89,30.656
90,30.656
91,6.912
92,30.656
93,37.568
94,30.656
95,30.656
96,23.744
97,6.912
98,30.656
99,6.912
100,30.656
101,57.855999999999995
102,10.367999999999999
103,22557.312
104,50.4
105,111.29599999999999
106,81.056
107,6.912
108,30.656
109,6.912
110,23.744
111,546.7560000000001
112,1588.172
113,652.037
114,417.731
115,1707.981
116,516.1
117,1991.375
118,1575.5
119,937.287
120,1707.981
121,804.806
122,1555.212
123,1320.906
124,0.0
125,837.0600000000001
126,781.062
127,835.462
128,393.987
129,159.681
130,1707.981
131,1707.981
132,1707.981
133,1039.112
134,6.912
135,152.769
136,1707.981
137,1588.172
138,1578.9560000000001
139,1165.761
140,30.656
141,516.1
142,1597.3880000000001
143,2095.056
144,1972.9440000000002
145,37.152
146,57.312
147,67.392
148,284.225
149,516.1
150,523.0120000000001
151,546.7560000000001
152,3286.938
153,1707.981
154,288652.037
155,6.912
156,1578.9560000000001
157,1707.981
158,1707.981
159,1188.425
160,132.481
161,6.912
162,1459.1470000000002
163,1578.9560000000001
164,1589.708
165,1449.067
166,0.864
167,159.681
168,1444.6190000000001
169,190.337
170,1039.112
171,6.912
172,797.894
173,2489.043
174,797.894
175,1191.881
176,942.341
177,1738.6380000000001
178,1707.981
179,289555.212
180,1188.425
181,10.367999999999999
182,1191.881
183,1707.981
184,1279.692
185,91.617
186,311.212
187,10.367999999999999
188,67.392
189,77.47200000000001
190,102.056
191,53.984
192,6.912
193,30.656
194,37.568
195,30.656
196,29.792
197,0.864
198,37.568
199,23.744
200,6.912
201,30.656
202,37.568
203,30.656
204,30.656
205,23.744
206,30.656
207,6.912
208,30.656
209,6.912
210,6.912
211,23.744
212,30.656
213,6.912
214,30.656
215,30.656
216,30.656
217,6.912
218,30.656
219,37.568
220,30.656
221,30.656
222,23.744
223,6.912
224,30.656
225,6.912
226,30.656
227,30.656
228,37.568
229,57.312
230,22540.32
231,111.296
232,91.136
233,6.912
234,417.731
235,652.037
236,939.821
237,1707.981
238,1588.172
239,781.062
240,288.706
241,1707.981
242,516.1
243,1991.375
244,1704.525
245,808.2620000000001
246,1707.981
247,933.831
248,1426.1870000000001
249,1449.931
250,0.0
251,708.0350000000001
252,910.087
253,706.437
254,523.0120000000001
255,30.656
256,1707.981
257,1707.981
258,1707.981
259,1168.137
260,6.912
261,23.744
262,1707.981
263,1588.172
264,1684.237
265,1189.505
266,6.912
267,539.844
268,1468.363
269,2095.056
270,2101.969
271,27.072
272,67.392
273,57.312
274,165.28
275,645.125
276,523.0120000000001
277,416.387
278,3282.458
279,1707.981
280,288781.06200000003
281,6.912
282,1445.003
283,1707.085
284,1707.981
285,1317.45
286,131.61700000000002
287,7.776
288,1330.122
289,1578.9560000000001
290,1707.981
291,1457.227
292,3.456
293,30.656
294,1573.644
295,61.312
296,1168.137
297,6.912
298,668.869
299,2489.043
300,926.9190000000001
301,1062.856
302,1071.366
303,1714.8940000000002
304,3385.306
305,579127.2559999999
306,2091.6
307,268.418
308,2095.056
309,3385.306
310,3385.306
311,0.0
312,3149.6040000000003
313,268.418
314,57.312
315,70.56
316,102.056
317,1103.176
318,1296.298
319,31.52
320,6219.121
321,3385.306
322,2868.342
323,0.864
324,544.9639999999999
325,4149.6
326,1555.212
327,3191.7650000000003
328,2876.118
329,2602.196
330,579124.5680000001
331,2088.1440000000002
332,3385.306
333,1039.112
334,1320.906
335,2071.312
336,6.912
337,23.744
338,1320.906
339,799.494
340,1062.856
341,3148.76
342,3385.306
343,1039.112
344,3421.3050000000003
345,7.776
346,5480.363
347,3385.306
348,1313.9940000000001
349,2329.362
350,1320.906
351,781.062
352,3191.7650000000003
353,3385.306
354,3643.3570000000004
355,47.232
356,22547.232
357,111.296
358,875.366
359,2716.437
360,804.806
361,2329.362
362,2384.901
363,5062.631
364,4703.2029999999995
365,2716.437
366,417.731
367,5062.630999999999
368,1548.3
369,4730.851
370,6227.312
371,2349.842
372,5045.159
373,3116.504
374,3864.2219999999998
375,4671.525
376,0.0
377,1670.007
378,3092.7599999999998
379,1604.2359999999999
380,1935.567
381,6.912
382,5045.159
383,5045.159
384,5045.159
385,3502.235
386,6.912
387,0.0
388,5045.159
389,4686.979
390,4659.428
391,3897.6859999999997
392,6.912
393,1052.3600000000001
394,2785.8759999999997
395,6202.352
396,6607.092
397,16.992
398,77.472
399,40.32
400,158.528
401,666.629
402,521.22
403,544.9639999999999
404,6490.163
405,3245.081
406,287906.951
407,6.912
408,2602.196
409,4659.428
410,5045.159
411,4280.9929999999995
412,387.075
413,10.367999999999999
414,3267.658
415,3423.611
416,3385.306
417,3145.304
418,3.456
419,6.912
420,3164.119
421,37.568
422,2353.106
423,6.912
424,1052.3600000000001
425,4923.494
426,2080.976
427,2064.144
428,2159.565
429,3134.169
430,3385.306
431,579127.256
432,2090.736
433,520.42
434,1830.734
435,3373.658
436,3379.9300000000003
437,264.962
438,3793.865
439,778.47
440,47.232
441,87.552
442,102.056
443,1099.592
444,1289.2259999999999
445,10.367999999999999
446,5975.855
447,3373.658
448,3113.048
449,3.456
450,287.81
451,5051.879
452,1942.287
453,4772.3189999999995
454,4682.468
455,3514.331
456,868675.556
457,3120.344
458,5062.631
459,1942.287
460,1578.956
461,3490.587
462,6.912
463,23.744
464,1578.956
465,1582.859
466,1187.849
467,4695.604
468,4746.788
469,1127.176
470,3826.139
471,10.367999999999999
472,5215.401
473,3385.306
474,1578.9560000000001
475,2329.362
476,1062.856
477,774.1500000000001
478,3191.7650000000003
479,3385.306
480,3908.319
481,47.232
482,22537.152
483,111.29599999999999
484,498.371
485,3103.5119999999997
486,417.731
487,2716.437
488,1997.826
489,5062.630999999999
490,4703.2029999999995
491,3103.5119999999997
492,30.656
493,5062.631
494,1548.3
495,4730.851
496,6226.448
497,2352.05
498,5045.159
499,3502.235
500,3478.491
501,5057.255999999999
502,0.0
503,1573.58
504,3189.187
505,1218.505
506,2321.298
507,6.912
508,4659.428
509,4773.671
510,3479.611
511,2610.26
512,6.912
513,0.0
514,3127.2560000000003
515,3145.688
516,3127.2560000000003
517,2865.966
518,7.776
519,1052.3600000000001
520,2602.196
521,3924.701
522,4674.405
523,6.912
524,87.552
525,40.32
526,158.528
527,1309.5140000000001
528,1035.528
529,287.81
530,6490.163
531,3373.658
532,578071.312
533,6.912
534,2345.042
535,3381.722
536,3385.306
537,3123.8
538,258.05
539,10.367999999999999
540,2106.256
541,3373.658
542,3123.672
543,3145.304
544,261.50600000000003
545,6.912
546,3153.239
547,37.568
548,1191.881
549,6.912
550,795.206
551,3766.301
552,1828.3020000000001
553,1813.2620000000002
554,2417.6150000000002
555,1451.916
556,3126.36
557,375217.80600000004
558,1906.2540000000001
559,781.062
560,1578.9560000000001
561,3385.306
562,3385.306
563,523.012
564,2630.0480000000002
565,781.062
566,47.232
567,87.552
568,102.056
569,1103.176
570,1293.7060000000001
571,10.367999999999999
572,5738.4130000000005
573,3385.306
574,3381.85
575,3.456
576,30.656
577,4675.557
578,1039.112
579,3191.7650000000003
580,3381.85
581,2105.424
582,3385.306
583,577830.094
584,3385.306
585,1555.212
586,804.806
587,2587.4120000000003
588,6.912
589,23.744
590,804.806
591,1315.594
592,546.7560000000001
593,3148.76
594,3385.306
595,1032.2
596,3941.725
597,10.367999999999999
598,4957.351
599,3385.306
600,1837.006
601,2328.498
602,805.6700000000001
603,774.1500000000001
604,3191.7650000000003
605,3385.306
606,4166.369
607,47.232
608,22537.152
609,111.29599999999999
610,111.29599999999999
611,2329.362
612,30.656
613,2071.312
614,1081.748
615,3385.306
616,3145.688
617,2329.362
618,6.912
619,3385.306
620,1055.944
621,2906.069
622,4159.456
623,1585.868
624,3385.306
625,2611.156
626,2071.312
627,3643.356
628,0.0
629,804.806
630,2393.871
631,577.412
632,1813.262
633,6.912
634,2869.206
635,3385.306
636,3385.306
637,2868.342
638,7.776
639,0.0
640,2869.206
641,3145.688
642,2069.966
643,484.163
644,7.992
645,23.744
646,30.656
647,30.656
648,37.568
649,6.912
650,87.552
651,40.32
652,158.528
653,23.744
654,6.912
655,30.656
656,37.568
657,30.656
658,30.656
659,6.912
660,30.656
661,30.656
662,30.656
663,27.2
664,0.0
665,10.368
666,30.656
667,30.656
668,23.744
669,33.248
670,4.32
671,6.912
672,30.656
673,37.568
674,30.656
675,6.912
676,23.744
677,30.656
678,30.656
679,6.912
680,29.792
681,38.432
682,30.656
683,30.656
