slot_id,throughput_slot
0,676.933
1,30.656
2,30.656
3,37.568
4,30.656
5,6.912
6,23.744
7,36.704
8,0.864
9,30.656
10,30.656
11,37.568
12,30.656
13,6.912
14,30.656
15,30.656
16,30.656
17,27.2
18,10.368
19,0.0
20,57.312
21,87.55199999999999
22,101.936
23,56.576
24,1.944
25,30.656
26,6.912
27,54.4
28,36.704
29,7.776
30,30.656
31,23.744
32,30.656
33,30.656
34,6.048
35,7.776
36,61.312
37,30.656
38,27.2
39,3.456
40,30.656
41,6.912
42,30.656
43,30.656
44,3.456
45,3.456
46,30.656
47,30.656
48,30.656
49,30.656
50,6.912
51,6.912
52,30.656
53,30.656
54,57.856
55,10.368
56,23.744
57,6.912
58,54.4
59,6.912
60,27.2
61,10.368
62,127.873
63,111.29599999999999
64,22560.895999999997
65,6.912
66,30.656
67,30.656
68,30.656
69,6.912
70,23.744
71,6.912
72,30.656
73,30.656
74,30.656
75,30.656
76,0.0
77,6.912
78,37.568
79,54.4
80,30.656
81,6.912
82,6.912
83,30.656
84,0.0
85,30.656
86,30.656
87,37.568
88,30.656
89,6.912
90,30.656
91,30.656
92,6.912
93,30.656
94,30.656
95,0.0
96,30.656
97,30.656
98,6.912
99,30.656
100,30.656
101,23.744
102,30.656
103,6.912
104,104.545
105,111.296
106,77.472
107,26.336
108,11.232
109,23.744
110,30.656
111,30.656
112,37.568
113,30.656
114,6.912
115,30.656
116,30.656
117,27.2
118,10.367999999999999
119,30.656
120,0.0
121,30.656
122,30.656
123,27.2
124,10.367999999999999
125,30.656
126,0.0
127,6.912
128,54.4
129,13.824
130,30.656
131,30.656
132,23.744
133,34.112
134,3.456
135,6.912
136,30.656
137,61.312
138,30.656
139,6.912
140,23.744
141,30.656
142,30.656
143,33.248
144,4.32
145,6.912
146,40.32
147,87.552
148,101.936
149,70.976
150,4.536
151,30.656
152,6.912
153,30.656
154,57.855999999999995
155,10.367999999999999
156,30.656
157,23.744
158,30.656
159,30.656
160,3.456
161,10.367999999999999
162,61.312
163,30.656
164,27.2
165,3.456
166,30.656
167,6.912
168,30.656
169,546.7560000000001
170,519.556
171,132.481
172,546.7560000000001
173,1588.172
174,1578.9560000000001
175,1589.708
176,781.062
177,0.0
178,1217.225
179,1707.981
180,3024.568
181,262.37
182,30.656
183,1555.212
184,2376.85
185,387.07500000000005
186,1613.8020000000001
