slot_id,throughput_slot
0,683.845
1,54.4
2,6.912
3,30.656
4,6.912
5,54.4
6,0.0
7,30.656
8,6.912
9,61.312
10,30.656
11,6.912
12,30.656
13,6.912
14,30.656
15,30.656
16,30.656
17,0.0
18,30.656
19,6.912
20,87.552
21,78.312
22,111.296
23,23.744
24,6.912
25,30.656
26,61.312
27,30.656
28,6.912
29,0.0
30,37.568
31,23.744
32,30.656
33,30.656
34,37.568
35,30.656
36,6.912
37,30.656
38,27.2
39,10.367999999999999
40,30.656
41,6.912
42,0.0
43,30.656
44,27.2
45,10.367999999999999
46,30.656
47,30.656
48,23.744
49,6.912
50,30.656
51,37.568
52,30.656
53,30.656
54,23.744
55,13.824
56,23.744
57,6.912
58,30.656
59,61.312
60,6.912
61,22577.472
62,40.32
63,111.29599999999999
64,73.568
65,4.32
66,30.656
67,6.912
68,23.744
69,30.656
70,33.248
71,4.32
72,30.656
73,30.656
74,6.912
75,30.656
76,37.568
77,30.656
78,30.656
79,23.744
80,30.656
81,6.912
82,6.912
83,30.656
84,37.568
85,27.2
86,10.367999999999999
87,23.744
88,30.656
89,30.656
90,30.656
91,6.912
92,6.912
93,23.744
94,30.656
95,30.656
96,30.656
97,4.536
98,30.656
99,0.0
100,37.568
101,30.656
102,30.656
103,47.232
104,47.232
105,87.552
106,135.04
107,2.592
108,4.32
109,30.656
110,61.312
111,30.656
112,6.912
113,30.656
114,30.656
115,30.656
116,30.656
117,3.456
118,3.456
119,30.656
120,30.656
121,30.656
122,30.656
123,6.912
124,0.0
125,30.656
126,6.912
127,61.312
128,6.912
129,30.656
130,6.912
131,54.4
132,0.0
133,30.656
134,6.912
135,61.312
136,30.656
137,6.912
138,30.656
139,6.912
140,30.656
141,30.656
142,30.656
143,0.0
144,30.656
145,6.912
146,87.552
147,78.312
148,111.296
149,23.744
150,6.912
151,30.656
152,61.312
153,30.656
154,6.912
155,0.0
156,37.568
157,23.744
158,30.656
159,30.656
160,37.568
161,30.656
162,6.912
163,30.656
164,27.2
165,10.367999999999999
166,30.656
167,6.912
168,0.0
169,30.656
170,27.2
171,10.367999999999999
172,30.656
173,30.656
174,23.744
175,6.912
176,30.656
177,37.568
178,30.656
179,30.656
180,23.744
181,13.824
182,23.744
183,6.912
184,30.656
185,60.448
186,7.776
187,22577.472
188,40.32
189,111.29599999999999
190,70.976
191,6.912
192,30.656
193,6.912
194,23.744
195,30.656
196,30.656
197,6.912
198,30.656
199,30.656
200,6.912
201,30.656
202,37.568
203,30.656
204,30.656
205,23.744
206,30.656
207,6.912
208,6.912
209,30.656
210,6.912
211,57.856
212,10.368
213,23.744
214,30.656
215,30.656
216,30.656
217,6.912
218,6.912
219,23.744
220,30.656
221,30.656
222,30.656
223,4.536
224,30.656
225,0.0
226,37.568
227,30.656
228,30.656
229,47.232
230,47.232
231,87.552
232,135.04
233,0.0
234,6.912
235,30.656
236,61.312
237,30.656
238,6.912
239,30.656
240,30.656
241,30.656
242,30.656
243,3.456
244,3.456
245,30.656
246,30.656
247,6.912
248,30.656
249,30.656
250,0.0
251,30.656
252,6.912
253,61.312
254,6.912
255,30.656
256,6.912
257,54.4
258,0.0
259,30.656
260,6.912
261,61.312
262,30.656
263,6.912
264,29.792
265,7.776
266,30.656
267,30.656
268,30.656
269,0.0
270,29.792
271,7.776
272,77.47200000000001
273,87.552
274,102.056
275,33.824
276,6.912
277,30.656
278,61.312
279,30.656
280,6.048
281,0.864
282,37.568
283,668.869
284,1062.856
285,1611.21
286,1175.049
287,1707.981
288,289578.956
289,1062.856
290,1704.525
291,139.393
292,1062.856
293,652.037
294,0.0
295,30.656
296,1059.4
297,19.584
298,926.9190000000001
299,1589.708
300,1320.906
301,910.087
302,1339.338
303,1456.844
304,1707.981
305,1707.981
306,539.844
307,910.087
308,675.7810000000001
309,781.062
310,1611.21
311,3154.4570000000003
312,10.367999999999999
313,22567.392000000003
314,50.4
315,111.29599999999999
316,716.101
317,523.0120000000001
318,675.7810000000001
319,393.987
320,1197.871
321,1707.981
322,1588.172
