slot_id,throughput_slot
0,2355.3469999999998
1,30.656
2,23.744
3,6.912
4,30.656
5,30.656
6,30.656
7,6.912
8,23.744
9,6.912
10,30.656
11,30.656
12,30.656
13,30.656
14,0.0
15,13.824
16,30.656
17,54.4
18,30.656
19,6.912
20,6.912
21,107.71199999999999
22,20.16
23,103.736
24,70.976
25,37.568
26,30.656
27,30.656
28,30.656
29,6.912
30,30.656
31,30.656
32,6.912
33,23.744
34,30.656
35,6.912
36,6.912
37,30.656
38,30.656
39,23.744
40,30.656
41,6.912
42,37.568
43,30.656
44,30.656
45,3.456
46,34.111999999999995
47,0.0
48,30.656
49,30.656
50,37.568
51,30.656
52,6.912
53,30.656
54,30.656
55,29.792
56,7.776
57,30.656
58,0.0
59,30.656
60,30.656
61,27.2
62,10.367999999999999
63,77.47200000000001
64,40.32
65,81.056
66,102.656
67,37.568
68,30.656
69,6.912
70,23.744
71,36.704
72,0.864
73,30.656
74,30.656
75,37.568
76,30.656
77,6.912
78,30.656
79,30.656
80,30.656
81,27.2
82,10.368
83,0.0
84,30.656
85,6.912
86,30.656
87,26.336
88,1.152
89,30.656
90,6.912
91,54.4
92,36.704
93,7.776
94,1449.931
95,539.844
96,1707.981
97,2095.056
98,522.148
99,7.776
100,3028.888
101,1707.981
102,289446.475
103,3.456
104,47.232
105,87.552
106,111.29599999999999
107,716.101
108,390.531
109,132.481
110,675.7810000000001
111,1588.172
112,1578.9560000000001
113,1589.708
114,652.037
115,6.912
116,1339.338
117,1707.981
118,3025.4320000000002
119,139.393
120,23.744
121,1684.237
122,2376.85
123,393.987
124,1607.7540000000001
125,139.393
126,1707.982
127,30.656
128,288.706
129,910.087
130,288.706
131,1707.981
132,1707.981
133,781.062
134,810.796
135,910.087
136,288.706
137,1578.9560000000001
138,1589.708
139,1707.981
140,516.1
141,523.0120000000001
142,1069.768
143,3021.976
144,1707.981
145,523.0120000000001
146,6.912
147,97.63199999999999
148,30.240000000000002
149,103.736
150,716.101
151,1069.768
152,1707.981
153,289039.11199999996
154,1707.981
155,1191.881
156,6.912
157,1707.981
158,1062.856
159,529.0020000000001
160,1707.981
161,1072.0720000000001
162,6.912
163,1460.683
164,1707.981
165,668.869
166,1339.338
167,910.0870000000001
168,1714.8940000000002
169,30.656
170,6.912
171,929.511
172,269.28200000000004
173,668.869
174,1320.906
175,1611.21
176,2618.069
177,159.681
178,289426.187
179,1320.906
180,1707.981
181,1575.5
182,10.367999999999999
183,1062.856
184,258.05
185,1591.8580000000002
186,1588.172
187,1575.5
188,10.367999999999999
189,67.392
190,50.4
191,57.312
192,384.45000000000005
193,916.999
194,1707.981
195,1449.931
196,797.894
197,2356.562
198,3.456
199,6.912
200,1611.21
201,3286.938
202,1320.906
203,6.912
204,926.9190000000001
205,1707.981
206,1707.981
207,1710.573
208,262.37
209,6.912
210,926.9190000000001
211,781.062
212,30.656
213,804.806
214,390.819
215,546.7560000000001
216,781.062
217,1984.463
218,2896.407
219,10.367999999999999
220,2611.156
221,1055.944
222,3385.306
223,4417.507
224,1035.656
225,10.367999999999999
226,5738.4130000000005
227,3385.306
228,579123.8
229,3.456
230,37.152
231,87.55199999999999
232,111.29599999999999
233,597.156
234,519.556
235,132.481
236,1059.272
237,3134.872
238,3116.504
239,3137.933
240,1549.836
241,0.0
242,2388.6890000000003
243,3373.658
244,5971.535
245,518.6279999999999
246,30.656
247,3103.512
248,4699.301
249,774.1500000000001
250,3194.357
251,520.42
252,3392.219
253,30.656
254,288.706
255,2071.312
256,288.706
257,3385.306
258,3385.306
259,1813.2620000000002
260,1339.798
261,2071.312
262,288.706
263,3127.2560000000003
264,3148.76
265,3385.306
266,1032.2
267,1297.162
268,1830.734
269,5979.439
270,3385.306
271,1297.162
272,6.912
273,87.55199999999999
274,40.32
275,101.216
276,1105.696
277,2099.28
278,3376.346
279,578329.362
280,3127.2560000000003
281,2611.156
282,6.912
283,3127.2560000000003
284,2353.106
285,1032.2
286,3153.06
287,2371.538
288,6.912
289,2632.6600000000003
290,3375.45
291,1570.252
292,2611.156
293,1850.1249999999998
294,3392.219
295,30.656
296,6.912
297,1572.044
298,787.974
299,1313.9940000000001
300,2353.106
301,3191.7650000000003
302,5456.619
303,30.656
304,577092.76
305,2353.106
306,3385.306
307,3381.85
308,10.367999999999999
309,2095.056
310,258.05
311,3153.06
312,3145.688
313,3381.85
314,10.368
315,57.312
316,60.480000000000004
317,57.312
318,384.45000000000005
319,2078.224
320,3127.2560000000003
321,3127.2560000000003
322,1313.9940000000001
323,4937.062
324,3.456
325,6.912
326,2933.715
327,6512.563
328,2868.342
329,7.776
330,1572.044
331,3385.306
332,3385.306
333,3385.306
334,781.062
335,6.912
336,1572.044
337,1813.2620000000002
338,30.656
339,1320.906
340,1035.944
341,1059.272
342,1292.682
343,3934.685
344,5993.0070000000005
345,10.367999999999999
346,2353.106
347,1055.944
348,3385.306
349,4675.557
350,1035.656
351,10.367999999999999
352,2353.106
353,6512.563
354,3381.8500000000004
355,576003.456
356,27.072
357,87.552
358,111.296
359,865.2860000000001
360,1293.7060000000001
361,261.50600000000003
362,804.806
363,3145.688
364,3127.2560000000003
365,3148.76
366,1813.262
367,0.0
368,2138.831
369,3385.306
370,5989.5509999999995
371,781.062
372,30.656
373,2845.462
374,4699.3009999999995
375,774.1500000000001
376,3191.7650000000003
377,781.062
378,3406.7789999999995
379,30.656
380,30.656
381,2321.298
382,30.656
383,3187.29
384,2692.25
385,2064.144
386,1078.075
387,2329.362
388,30.656
389,2575.322
390,3137.933
391,3385.306
392,1055.944
393,1297.162
394,1578.9560000000001
395,5785.9
396,2634.897
397,1555.212
398,6.912
399,87.55199999999999
400,40.32
401,91.136
402,855.038
403,2094.8
404,3375.45
405,578587.412
406,2869.206
407,2868.342
408,7.776
409,2859.35
410,2609.364
411,774.1500000000001
412,3153.06
413,2628.724
414,7.776
415,2611.156
416,3148.76
417,1830.094
418,2353.106
419,2108.175
420,3406.7789999999995
421,30.656
422,6.912
423,1319.594
424,1050.5040000000001
425,1309.5140000000001
426,2087.888
427,3180.7889999999998
428,5703.021
429,6.912
430,577116.5040000001
431,2087.888
432,3380.826
433,3381.8500000000004
434,268.418
435,2095.056
436,0.0
437,3153.06
438,3385.306
439,3142.232
440,261.50600000000003
441,47.232
442,77.47200000000001
443,57.312
444,126.4
445,2336.274
446,2859.35
447,3383.514
448,1055.944
449,3385.306
450,1813.262
451,6.912
452,2666.4809999999998
453,6510.771
454,3123.8
455,10.367999999999999
456,1313.9940000000001
457,3385.306
458,3385.306
459,3385.306
460,1039.112
461,6.912
462,1315.114
463,2073.104
464,30.656
465,1062.856
466,1293.994
467,1062.856
468,1039.112
469,3938.2690000000002
470,3385.306
471,2876.119
472,2095.056
473,1313.9940000000001
474,3361.562
475,4699.301
476,777.606
477,268.418
478,2087.888
479,6501.171
480,3387.898
481,576262.37
482,16.992
483,87.55199999999999
484,111.296
485,617.316
486,1551.756
487,261.50600000000003
488,544.9639999999999
489,3134.872
490,3117.4
491,3148.76
492,2071.312
493,0.0
494,1099.719
495,4166.368
496,5989.551
497,1039.112
498,30.656
499,2587.4120000000003
500,4699.301
501,774.1500000000001
502,3191.7650000000003
503,1039.112
504,3380.571
505,30.656
506,6.912
507,2353.106
508,6.912
509,3079.546
510,3385.306
511,2095.056
512,1058.0040000000001
513,2353.106
514,6.912
515,3127.2560000000003
516,3148.76
517,3385.306
518,1313.9940000000001
519,1297.162
520,1316.426
521,5960.6230000000005
522,3229.85
523,1821.102
524,0.0
525,94.464
526,40.32
527,81.056
528,351.706
529,1078.056
530,1875.982
531,443180.18200000003
532,2015.316
533,2408.792
534,10.367999999999999
535,1316.426
536,1448.587
537,258.05
538,2420.668
539,2754.79
540,10.367999999999999
541,2363.186
542,3162.293
543,2097.1040000000003
544,2339.442
545,2141.039
546,3395.131
547,6.912
548,30.656
549,1060.424
550,1309.674
551,1319.594
552,2080.272
553,3205.485
554,5763.053
555,6.912
556,579371.67
557,2096.208
558,3399.866
559,3402.458
560,522.66
561,1844.846
562,266.082
563,2900.53
564,3399.866
565,3161.8
566,522.66
567,47.232
568,77.47200000000001
569,47.232
570,112.73599999999999
571,2370.098
572,2622.356
573,3399.866
574,1060.424
575,3399.866
576,2080.273
577,6.912
578,2427.9750000000004
579,6540.563
580,3396.4100000000003
581,10.367999999999999
582,1060.424
583,3399.866
584,3399.866
585,3399.866
586,1302.762
587,6.912
588,1060.424
589,2339.442
590,30.656
591,808.166
592,1558.7640000000001
593,805.4780000000001
594,1033.096
595,3956.7650000000003
596,3399.866
597,3140.697
598,1838.574
599,1580.3
600,3106.2
601,4706.917
602,780.1020000000001
603,522.66
604,1838.574
605,6535.187
606,3399.866
607,579025.252
608,6.912
609,87.552
610,111.29599999999999
611,370.466
612,1817.6460000000002
613,262.62600000000003
614,289.826
615,3159.208
616,3140.6960000000004
617,3162.293
618,2067.282
619,0.0
620,436.163
621,2095.056
622,3028.8880000000004
623,652.037
624,30.656
625,1168.1370000000002
626,2376.85
627,516.1
628,1578.9560000000001
629,555.266
630,1709.07
631,30.656
632,6.912
633,1191.881
634,6.912
635,1578.9560000000001
636,1702.605
637,1191.433
638,516.1
639,1204.7830000000001
640,6.912
641,1449.931
642,1589.708
643,1707.981
644,797.894
645,652.037
646,546.7560000000001
647,3028.888
648,1707.981
649,1039.112
650,0.0
651,94.464
652,40.32
653,70.976
654,232.76100000000002
655,1069.768
656,1707.981
657,289555.212
658,1191.881
659,1704.525
660,10.367999999999999
661,1191.881
662,1578.9560000000001
663,129.025
664,1591.8580000000002
665,1584.7160000000001
666,10.367999999999999
667,1062.856
668,1589.708
669,1184.969
670,1039.112
671,1210.313
672,1585.8690000000001
673,135.937
674,30.656
675,410.819
676,787.974
677,668.869
678,910.087
679,1611.21
680,3028.0240000000003
681,7.776
682,289320.906
683,1055.944
684,1707.981
685,1707.981
686,393.987
687,804.806
688,264.962
689,1326.896
690,1707.981
691,1588.172
692,393.987
693,47.232
694,77.47200000000001
695,37.152
696,122.816
697,1198.7930000000001
698,1191.881
699,1707.981
700,539.844
701,1707.981
702,1168.137
703,6.912
704,1095.1100000000001
705,1707.981
706,3283.482
707,139.393
708,410.819
709,1707.981
710,1707.981
711,1707.981
712,781.062
713,6.912
714,410.819
715,1297.162
716,30.656
717,288.706
718,906.919
719,288.706
720,516.1
721,1991.375
722,1707.981
723,1707.982
724,804.806
725,933.831
726,1426.1870000000001
727,2376.85
728,387.07500000000005
729,393.987
730,804.806
731,3286.938
732,1707.981
733,288393.987
734,6.912
735,87.552
736,111.29599999999999
737,111.29599999999999
738,1035.656
739,132.481
740,30.656
741,1588.172
742,1684.237
743,1589.708
744,1191.881
745,0.0
746,307.13800000000003
747,2095.056
748,3028.888
749,781.062
750,30.656
751,1039.112
752,2376.85
753,645.125
754,1449.931
755,684.291
756,1714.8940000000002
757,30.656
758,6.912
759,1191.881
760,6.912
761,1449.931
762,1707.981
763,1320.906
764,387.07500000000005
765,1332.944
766,7.776
767,1320.906
768,1707.981
769,1589.708
770,926.9190000000001
771,652.037
772,417.731
773,3028.888
774,1707.981
775,1167.2730000000001
776,0.864
777,94.464
778,40.32
779,70.976
780,103.736
781,1175.049
782,1707.981
783,289578.956
784,1062.856
785,1704.525
786,139.393
787,1062.856
788,1707.981
789,0.0
790,1591.8580000000002
791,1704.525
792,19.584
793,926.9190000000001
794,1589.708
795,1320.906
796,910.087
797,1339.338
798,1451.916
799,264.066
800,30.656
801,145.152
802,431.841
803,673.5409999999999
804,778.374
805,1605.722
806,1986.511
807,10.367999999999999
808,288187.849
809,1052.36
810,1702.157
811,1059.272
812,6.912
813,30.656
814,6.912
815,23.744
816,30.656
817,30.656
818,6.912
819,37.152
820,87.55199999999999
821,27.072000000000003
822,132.89600000000002
823,29.792
824,38.432
825,30.656
826,23.744
827,6.912
828,30.656
829,6.912
830,30.656
831,30.656
832,56.992
833,4.32
834,30.656
835,30.656
836,30.656
837,30.656
838,6.912
839,6.912
840,23.744
841,6.912
842,30.656
843,30.656
844,3.744
845,30.656
846,0.0
847,30.656
848,37.568
849,30.656
850,30.656
851,30.656
852,6.912
853,54.4
854,0.0
855,6.912
856,30.656
857,61.312
858,30.656
859,6.912
860,6.912
861,87.552
862,87.552
863,111.296
864,27.2
865,3.456
866,6.912
867,30.656
868,30.656
869,30.656
870,30.656
871,0.0
872,30.656
873,30.656
874,61.312
875,6.912
876,6.912
877,23.744
878,37.568
879,23.744
880,30.656
881,6.912
882,37.568
883,30.656
884,6.912
885,27.2
886,10.367999999999999
887,30.656
888,30.656
889,30.656
890,0.0
891,27.2
892,10.367999999999999
893,30.656
894,30.656
895,30.656
896,23.744
897,6.912
898,30.656
899,37.568
900,30.656
901,29.792
902,0.864
903,84.384
904,50.4
905,47.232
906,103.736
907,37.568
908,30.656
909,30.656
910,23.744
911,33.248
912,4.32
913,933.831
914,1707.981
915,135.937
916,1455.921
917,1710.573
918,142.561
919,804.806
920,1589.708
921,1449.931
922,781.062
923,1468.363
924,1327.8190000000002
925,393.987
926,30.656
927,152.769
928,1039.112
929,675.7810000000001
930,652.037
931,1611.21
932,3283.482
933,10.367999999999999
934,289062.856
935,1055.944
936,1707.981
937,1707.981
938,652.037
939,544.9639999999999
940,521.22
941,1065.217
942,1703.949
943,1588.172
944,652.037
945,27.072
946,87.552
947,20.16
948,139.808
949,37.28
950,934.151
951,1702.157
952,802.1179999999999
953,1549.836
954,1316.426
955,0.0
956,834.26
957,1702.157
958,3284.25
959,393.987
960,159.681
961,1707.981
962,1707.981
963,1707.981
964,1039.112
965,6.912
966,152.769
967,1555.212
968,30.656
969,30.656
970,1164.969
971,30.656
972,514.308
973,1591.9479999999999
974,2087.888
975,809.03
976,544.9639999999999
977,1187.849
978,1164.105
979,2240.209
980,0.0
981,6.912
982,544.9639999999999
983,5347.3060000000005
984,3385.306
985,577297.162
986,6.912
987,87.552
988,87.552
989,111.296
990,2091.6
991,261.50600000000003
992,6.912
993,2887.638
994,3127.2560000000003
995,3148.76
996,2868.342
997,0.864
998,288.706
999,3938.2690000000002
1000,5996.463
1001,2071.312
1002,6.912
1003,1572.044
1004,4940.519
1005,1572.044
1006,2353.106
1007,1877.771
1008,3392.219
1009,30.656
1010,6.912
1011,2349.65
1012,10.367999999999999
1013,2353.106
1014,3385.306
1015,3127.2560000000003
1016,258.05
1017,3149.6040000000003
1018,10.367999999999999
1019,3514.331
1020,4675.556
1021,4707.812
1022,3507.419
1023,1942.287
1024,417.731
1025,9327.369
1026,5062.631
1027,3900.542
1028,0.864
1029,74.304
1030,60.480000000000004
1031,47.232
1032,103.736
1033,2360.018
1034,2859.35
1035,577116.504
1036,2080.976
1037,3373.658
1038,778.3739999999999
1039,1573.58
1040,3373.658
1041,521.22
1042,2620.999
1043,3373.658
1044,539.588
1045,1513.5459999999998
1046,3614.3059999999996
1047,3589.5919999999996
1048,1489.802
1049,3695.801
1050,2777.334
1051,1224.584
1052,30.656
1053,23.744
1054,2329.362
1055,1316.426
1056,1035.528
1057,3188.181
1058,3377.242
1059,3388.6349999999998
1060,2087.888
1061,575823.822
1062,3373.658
1063,3376.346
1064,1555.212
1065,804.806
1066,1297.162
1067,1855.8980000000001
1068,3385.306
1069,3145.688
1070,1555.212
1071,16.992
1072,87.55199999999999
1073,30.240000000000002
1074,129.728
1075,2369.81
1076,1582.412
1077,3385.306
1078,1837.006
1079,2845.462
1080,2869.206
1081,0.0
1082,1385.415
1083,3385.306
1084,6512.563
1085,1039.112
1086,30.656
1087,3385.306
1088,3385.306
1089,3385.306
1090,2329.362
1091,6.912
1092,23.744
1093,3361.562
1094,30.656
1095,6.912
1096,2349.938
1097,6.912
1098,1055.944
1099,2906.069
1100,4159.456
1101,4166.369000000001
1102,804.806
1103,2611.156
1104,2071.312
1105,4699.301
1106,1290.25
1107,1039.112
1108,804.806
1109,6512.563
1110,3385.306
1111,577555.212
1112,6.912
1113,87.552
1114,87.552
1115,111.296
1116,2399.824
1117,299.16999999999996
1118,7.776
1119,3096.579
1120,3605.272
1121,3964.57
1122,3401.166
1123,3.456
1124,30.656
1125,4616.895
1126,8059.0689999999995
1127,2676.114
1128,6.912
1129,1499.914
1130,5748.041
1131,2108.75
1132,2392.528
1133,2453.676
1134,3995.006
1135,6.912
1136,30.656
1137,2462.544
1138,314.786
1139,2466.0
1140,3914.618
1141,3868.698
1142,0.0
1143,3302.059
1144,268.418
1145,2754.52
1146,3532.509
1147,3148.76
1148,2611.156
1149,1296.298
1150,31.52
1151,6230.769
1152,3385.306
1153,2257.494
1154,0.864
1155,16.992
1156,117.792
1157,47.232
1158,103.736
1159,2360.018
1160,2602.196
1161,577116.504
1162,2080.976
1163,3378.138
1164,1039.112
1165,1316.426
1166,3373.658
1167,778.374
1168,2368.325
1169,3385.306
1170,799.494
1171,1062.856
1172,3148.76
1173,3385.306
1174,1039.112
1175,3421.3050000000003
1176,7.776
1177,3392.219
1178,30.656
1179,23.744
1180,2329.362
1181,1320.906
1182,781.062
1183,3191.7650000000003
1184,3385.306
1185,3643.3570000000004
1186,1837.006
1187,577837.006
1188,3385.306
1189,3385.306
1190,1813.262
1191,546.7560000000001
1192,1555.212
1193,1597.848
1194,3385.306
1195,3145.688
1196,1813.262
1197,6.912
1198,87.552
1199,40.32
1200,102.656
1201,2138.832
1202,1582.412
1203,3385.306
1204,2095.056
1205,2587.4120000000003
1206,3127.2560000000003
1207,0.0
1208,1127.365
1209,3385.306
1210,6512.563
1211,1297.162
1212,6.912
1213,3385.306
1214,3385.306
1215,3385.306
1216,2353.106
1217,6.912
1218,0.0
1219,3385.306
1220,6.912
1221,30.656
1222,2349.938
1223,6.912
1224,1055.944
1225,2648.0190000000002
1226,4159.456
1227,4424.419
1228,546.7560000000001
1229,2845.462
1230,1830.094
1231,4940.519
1232,823.4290000000001
1233,646.66
1234,546.7560000000001
1235,6512.563
1236,3385.306
1237,577813.262
1238,6.912
1239,77.47200000000001
1240,87.552
1241,111.29599999999999
1242,2101.6800000000003
1243,258.05
1244,10.367999999999999
1245,2371.538
1246,3127.2560000000003
1247,3385.306
1248,3145.304
1249,3.456
1250,6.912
1251,3703.963
1252,2876.118
1253,30.656
1254,6.912
1255,23.744
1256,37.568
1257,23.744
1258,6.912
1259,30.656
1260,37.568
1261,6.912
1262,30.656
1263,26.336
1264,4.32
1265,30.656
1266,30.656
1267,30.656
1268,6.912
1269,26.336
1270,4.32
1271,30.656
1272,30.656
1273,30.656
1274,30.656
1275,3.456
1276,10.367999999999999
1277,61.312
1278,30.656
1279,27.2
1280,3.456
1281,6.912
1282,127.872
1283,37.152
1284,103.736
1285,47.647999999999996
1286,30.656
1287,30.656
1288,23.744
1289,30.656
1290,6.912
1291,546.7560000000001
1292,1707.981
1293,523.0120000000001
1294,1068.846
1295,1707.981
1296,532.2280000000001
1297,417.731
1298,1589.708
1299,1707.981
1300,516.1
1301,1858.8940000000002
1302,10.367999999999999
1303,1702.158
1304,30.656
1305,30.656
1306,6.912
1307,544.9639999999999
1308,385.731
1309,1605.722
1310,1702.157
1311,809.0300000000001
1312,802.1179999999999
1313,287930.695
1314,1702.157
1315,1702.605
1316,1039.112
1317,159.681
1318,910.087
1319,681.771
1320,1707.981
1321,1588.172
1322,1039.112
1323,6.912
1324,87.552
1325,30.240000000000002
1326,102.65599999999999
1327,986.823
1328,809.126
1329,1707.981
1330,1191.881
1331,1168.1370000000002
1332,1707.981
1333,0.0
1334,544.9639999999999
1335,1607.5140000000001
1336,3286.938
1337,781.062
1338,6.912
1339,1573.58
1340,1702.157
1341,1702.157
1342,1320.458
1343,6.912
1344,0.0
1345,1573.58
1346,135.489
1347,30.656
1348,27.488
1349,6.912
1350,538.052
1351,1316.874
1352,1984.463
1353,2360.0190000000002
1354,159.681
1355,1426.1870000000001
1356,926.9190000000001
1357,2489.043
1358,797.894
1359,523.0120000000001
1360,159.681
1361,3286.938
1362,1707.981
1363,289039.112
1364,6.912
1365,67.392
1366,87.552
1367,111.296
