slot_id,throughput_slot
0,62158.225
1,30.656
2,23.744
3,3490.587
4,1892.1109999999999
5,1123.7849999999999
6,4591.216
7,4988.711
8,5449.707
9,2730.773
10,863689.557
11,4792.039
12,4902.471
13,2716.437
14,792.71
15,2293.074
16,2360.104
17,5062.631
18,4703.2029999999995
19,2716.437
20,6.912
21,87.552
22,40.32
23,102.656
24,2999.0
25,1958.7330000000002
26,4084.187
27,2525.137
28,3138.4619999999995
29,4195.746999999999
30,0.0
31,1042.637
32,3126.138
33,7898.241000000001
34,1721.647
35,6.912
36,4488.967
37,4590.887
38,4488.967
39,3187.739
40,6.912
41,0.0
42,4590.887
43,6.912
44,30.656
45,2970.875
46,6.912
47,1331.9160000000002
48,3348.317
49,5229.071
50,5464.014
51,729.99
52,3853.249
53,2313.045
54,6251.382
55,1890.799
56,1500.556
57,547.204
58,8020.32
59,4783.079000000001
60,818565.909
61,6.912
62,77.47200000000001
63,87.552
64,111.29599999999999
65,2961.848
66,365.571
67,10.367999999999999
68,3066.49
69,4324.772
70,4783.079000000001
71,4444.5160000000005
72,3.456
73,6.912
74,5224.617
75,8811.271
76,3514.331
77,6.912
78,1572.0439999999999
79,7391.994
80,3120.344
81,3103.5119999999997
82,3046.612
83,4424.42
84,372.483
85,30.656
86,2735.861
87,778.47
88,2740.181
89,5062.630999999999
90,5062.630999999999
91,393.987
92,4322.8679999999995
93,778.47
94,2740.181
95,4675.556
96,4707.812
97,4288.481
98,1938.831
99,10.367999999999999
100,8946.566
101,5049.191
102,4668.068
103,3.456
104,6.912
105,127.872
106,37.152
107,103.736
108,3519.227
109,3502.235
110,868670.18
111,3120.344
112,5062.631
113,1942.287
114,1578.956
115,5062.631
116,1555.212
117,3159.051
118,5062.631
119,1582.859
120,1191.8809999999999
121,4707.812
122,5062.630999999999
123,1548.3
124,5508.457
125,10.367999999999999
126,5062.632
127,30.656
128,30.656
129,3490.587
130,1578.956
131,1161.225
132,4772.3189999999995
133,5062.630999999999
134,5843.694
135,2353.1059999999998
136,866740.181
137,5062.630999999999
138,5062.630999999999
139,3103.5119999999997
140,416.387
141,2707.029
142,1990.971
143,5046.503
144,4703.2029999999995
145,3103.5119999999997
146,6.912
147,87.552
148,30.240000000000002
149,102.65599999999999
150,2783.765
151,2111.026
152,4508.903
153,3502.235
154,3490.587
155,5062.632
156,0.0
157,1578.956
158,4772.3189999999995
159,9738.189
160,2329.362
161,6.912
162,4675.556
163,5062.631
164,5062.631
165,3901.406
166,6.912
167,0.0
168,4675.556
169,393.98699999999997
170,30.656
171,3511.163
172,6.912
173,1572.0439999999999
174,3901.406
175,5892.076
176,7004.919
177,417.731
178,4264.737
179,2733.269
180,7391.994000000001
181,2346.194
182,1555.212
183,417.731
184,9738.189
185,5062.631
186,867103.512
187,6.912
188,67.392
189,87.552
190,111.296
191,3143.96
192,387.075
193,10.367999999999999
194,3144.055
195,5045.159
196,4670.18
197,4704.356
198,390.531
199,6.912
200,5124.006
201,9311.241
202,3901.406
203,6.912
204,1180.937
205,7378.554
206,3507.419
207,2716.437
208,3611.094
209,4280.61
210,778.374
211,30.656
212,2338.13
213,1164.105
214,2345.042
215,5045.159
216,5045.159
217,778.374
218,3919.626
219,1164.105
220,2345.042
221,4659.428
222,4691.572
223,4664.804
224,1938.831
225,10.367999999999999
226,8559.491
227,5062.630999999999
228,4797.095
229,3.456
230,6.912
231,127.872
232,27.072000000000003
233,103.736
234,2361.746
235,2345.5519999999997
236,3528.218
237,575826.51
238,3382.618
239,1549.836
240,804.806
241,3385.306
242,1297.162
243,1855.8980000000001
244,3388.666
245,1321.2740000000001
246,546.7560000000001
247,3148.76
248,3385.306
249,1032.2
250,3950.8450000000003
251,10.367999999999999
252,3373.659
253,30.656
254,30.656
255,1510.857
256,808.166
257,777.51
258,3205.485
259,3399.866
260,4184.289
261,1326.506
262,580344.846
263,3399.866
264,3399.866
265,2339.442
266,30.656
267,2073.104
268,1082.667
269,3399.866
270,3159.208
271,2339.442
272,6.912
273,87.552
274,30.240000000000002
275,92.576
276,1646.156
277,1200.809
278,2091.248
279,2613.396
280,2073.104
281,3654.557
282,0.0
283,808.166
284,3205.485
285,6540.563
286,1821.102
287,6.912
288,2881.5260000000003
289,3399.866
290,3399.866
291,2880.6620000000003
292,7.776
293,0.0
294,2361.6220000000003
295,430.724
296,30.656
297,1188.425
298,7.2
299,904.52
300,2012.4019999999998
301,3239.516
302,4063.779
303,30.656
304,1421.259
305,280.898
306,1451.915
307,280.898
308,6.912
309,30.656
310,4463.845
311,3399.866
312,580604.0160000001
313,6.912
314,57.312
315,87.55199999999999
316,111.296
317,2130.8
318,0.0
319,269.538
320,2104.016
321,3159.208
322,3133.784
323,3164.885
324,522.66
325,6.912
326,3201.463
327,6257.649
328,2880.6620000000003
329,7.776
330,542.0840000000001
331,3399.866
332,4177.377
333,1561.932
334,2677.041
335,2618.933
336,781.062
337,30.656
338,1313.9940000000001
339,1039.112
340,1320.906
341,3385.306
342,3385.306
343,781.062
344,2371.998
345,1039.112
346,1320.906
347,3127.2560000000003
348,3148.76
349,3385.306
350,1035.656
351,268.418
352,2869.206
353,5996.463
354,3381.8500000000004
355,261.50600000000003
356,6.912
357,127.872
358,16.992
359,103.736
360,2121.84
361,2092.24
362,3379.9300000000003
363,577837.006
364,3385.306
365,1813.262
366,544.9639999999999
367,3375.45
368,1555.212
369,1597.848
370,3387.5460000000003
371,1580.444
372,287.81
373,3137.933
374,3374.554
375,1032.2
376,3168.759
377,1050.504
378,3373.659
379,30.656
380,30.656
381,2327.922
382,548.42
383,771.462
384,3184.597
385,3385.306
386,4434.499
387,1059.272
388,576064.1440000001
389,3399.866
390,3385.306
391,2363.186
392,6.912
393,2095.056
394,1058.0040000000001
395,3385.306
396,3145.688
397,2363.186
398,6.912
399,87.552
400,30.240000000000002
401,82.496
402,1397.066
403,1592.5880000000002
404,3399.866
405,2857.782
406,1837.9340000000002
407,3925.119
408,0.0
409,548.9960000000001
410,3205.485
411,6540.563
412,2080.272
413,6.912
414,2622.356
415,3399.866
416,3399.866
417,3137.2400000000002
418,10.367999999999999
419,0.0
420,2622.356
421,784.422
422,30.656
423,2359.73
424,7.2
425,871.368
426,1914.066
427,3143.642
428,5208.649
429,6.912
430,2361.6220000000003
431,961.864
432,3777.502
433,2094.416
434,1043.592
435,6.912
436,6528.915
437,3399.866
438,580863.186
439,0.0
440,47.232
441,87.552
442,111.29599999999999
443,1887.758
444,260.034
445,262.62600000000003
446,1830.734
447,3142.712
448,3135.32
449,3162.293
450,784.422
451,6.912
452,3177.719
453,6022.223
454,3137.2400000000002
455,10.367999999999999
456,282.914
457,3399.866
458,4436.5470000000005
459,1302.7620000000002
460,2942.8590000000004
461,2373.555
462,1043.592
463,30.656
464,1060.424
465,1302.762
466,1067.336
467,3399.866
468,3399.866
469,1043.592
470,2123.02
471,1302.762
472,1067.336
473,3140.696
474,3162.293
475,3399.866
476,1039.272
477,529.572
478,2622.356
479,6015.311000000001
480,3402.458
481,522.66
482,6.912
483,117.792
484,10.08
485,103.736
486,1881.4859999999999
487,2101.168
488,3388.218
489,578339.47
490,3399.866
491,2080.272
492,243.458
493,2843.45
494,1821.102
495,1345.5100000000002
496,3399.866
497,1839.614
498,30.656
499,2602.013
500,3399.866
501,1036.68
502,3177.719
503,1302.762
504,3392.219
505,30.656
506,30.656
507,2335.986
508,293.28200000000004
509,1036.68
510,3140.6960000000004
511,3205.485
512,4702.629
513,808.166
514,580839.442
515,3140.6960000000004
516,3399.866
517,2622.356
518,6.912
519,2104.016
520,1036.68
521,3166.612
522,3159.208
523,2621.492
524,7.776
525,87.552
526,30.240000000000002
527,81.056
528,1139.336
529,1592.5880000000002
530,3398.9700000000003
531,2847.926
532,1837.038
533,4184.289
534,0.0
535,288.93
536,3195.4049999999997
537,6540.563
538,2339.442
539,6.912
540,2363.186
541,3399.866
542,3399.866
543,3396.4100000000003
544,10.367999999999999
545,0.0
546,2363.186
547,1043.592
548,30.656
549,2100.56
550,266.37
551,1060.424
552,2080.272
553,3719.8030000000003
554,5470.059
555,6.912
556,2869.206
557,1313.9940000000001
558,4940.519
559,2346.194
560,1039.112
561,6.912
562,5764.848
563,3385.754
564,581119.252
565,0.864
566,47.232
567,87.552
568,111.29599999999999
569,1613.9
570,517.7639999999999
571,260.61
572,1585.6760000000002
573,3147.112
574,3116.504
575,2495.048
576,521.22
577,6.912
578,1463.371
579,3022.616
580,1704.525
581,10.367999999999999
582,23.744
583,1707.981
584,2353.1059999999998
585,523.0120000000001
586,1607.7540000000001
